0,1,2,split
817A430F,author_write_paper,7DBFCF6D,train
7A8B1944,author_in_affiliation,01AFAF1B,train
84748487,author_in_affiliation,4CE6FC2D,train
77116102,author_write_paper,662995A9,train
7DC721F9,author_in_affiliation,087E04C5,train
7FE80864,paper_in_venue,468A7487,train
7F97B898,paper_cite_paper,6226C462,train
80D9791D,paper_in_domain,0B5D6107,train
789DAD30,paper_cite_paper,7FC0A39E,train
80B0FC58,paper_in_domain,0271BC14,train
80694BE0,paper_in_domain,075C6041,train
544DD85A,author_write_paper,807E43F9,train
7CA71A91,paper_in_domain,210E343B,train
7F98621F,paper_in_domain,08ECCF25,train
0FBC3DC6,author_in_affiliation,0349EE07,train
782E80B9,paper_in_domain,000D0DDA,train
7D2BF075,author_in_affiliation,0A2FAFA5,train
7A2DC33C,paper_in_domain,092289D0,train
77F07F1B,paper_cite_paper,7A10D4CA,train
768042B4,paper_in_domain,0520D581,train
80A4A107,paper_in_domain,077392AE,train
7DC91B70,paper_in_domain,073D2D62,train
7D967D94,author_write_paper,7597F9F5,train
80DB410E,paper_in_venue,43FD776C,train
7E181C51,author_in_affiliation,0C01DCFD,train
7FE254CB,paper_in_domain,0765A2E4,train
7D6FC1B1,paper_in_domain,05D52366,train
7EA178E1,paper_in_domain,05D293B4,train
7F3AF35E,paper_in_domain,072BDC64,train
7EB19CBF,paper_in_domain,0749D935,train
795CA55D,paper_in_domain,0B1FAC1D,train
5EAC43A9,paper_in_venue,465F7C62,train
7FBC4F90,author_in_affiliation,0229448F,train
7E40142F,paper_in_domain,02F79C70,train
7E263A96,paper_in_domain,05C16CC0,train
7EF67BA3,author_write_paper,045C1524,train
7F08E95B,author_write_paper,7EDB916C,train
773E91BF,author_write_paper,76A0094C,train
7D733054,paper_in_domain,0A0F4889,train
58D3845F,paper_in_domain,084854C1,train
803989B3,paper_in_domain,084E8F61,train
7E665245,author_write_paper,7F795E8F,train
7F7E7193,paper_in_venue,45701BF3,train
7F3DAECD,author_write_paper,7EADEC8F,train
7D1F8093,paper_cite_paper,7ACC689A,train
0CD2A3C0,author_write_paper,7F46BABD,train
7F713DFB,paper_in_domain,0383DEC0,train
790E283B,author_write_paper,07BA8C7A,train
7E84CEE6,paper_cite_paper,81616128,train
7D79AA62,author_write_paper,7EEA7369,train
7D0CEAA7,author_write_paper,7B919D7B,train
7E5A6670,author_write_paper,0F49B206,train
7EA74254,paper_cite_paper,7B21C72A,train
80871B90,paper_cite_paper,80367699,train
76A0E022,paper_cite_paper,71BDA3C9,train
59A55725,paper_in_domain,08E51159,train
815BDAB1,paper_in_domain,08D9ADFD,train
14A73F14,author_in_affiliation,0A2510E5,train
79FB52A5,paper_in_domain,0BB3EC21,train
5EE808BA,author_write_paper,860A9CB0,train
7D1A4EC2,author_in_affiliation,06601420,train
7FCA804D,paper_in_domain,08FA661A,train
7DF25813,author_write_paper,7CFA0F26,train
7D1D979B,paper_in_domain,0182F83E,train
7DB56E17,paper_in_domain,0520D581,train
80B5D06A,paper_in_domain,082EEFC0,train
7F6841D5,paper_in_domain,0A7FCBF8,train
484E2F50,author_write_paper,7EF15972,train
7DA3833A,author_write_paper,7D179D7C,train
84B4806B,author_write_paper,75520842,train
5BFE3BEE,paper_in_domain,03A63778,train
7DA9E3D7,author_write_paper,7B040B8A,train
0C6B8E45,author_in_affiliation,0B908117,train
782C7C4D,author_write_paper,02D32873,train
7F204042,paper_cite_paper,7E8F4CD1,train
7DE5D3C4,paper_in_domain,010542E8,train
282CDB59,author_write_paper,7675CB90,train
810D2197,author_in_affiliation,0477FFD3,train
807AF1FA,paper_in_domain,0160D514,train
7FB42104,paper_in_domain,01E7DD16,train
7D775430,paper_in_domain,08448679,train
7F36F5F0,paper_in_venue,460A7036,train
7C938085,paper_cite_paper,7E2DBA79,train
5C1E0ABD,paper_cite_paper,6260B523,train
802E7B93,paper_in_venue,465F7C62,train
757FCBE6,paper_in_domain,008782E9,train
0A456C28,paper_in_venue,46A05BB0,train
7E70CFC7,paper_in_domain,04D88921,train
7F2FCE82,paper_in_domain,0C655874,train
7CFF68E3,paper_in_domain,09104988,train
79DF7801,paper_in_venue,468A7487,train
80F77A3D,paper_in_domain,0599B3AE,train
5EC559C3,paper_in_domain,023AC02B,train
7DEDE08C,paper_in_domain,0BC8047E,train
7F301E21,paper_in_domain,07001BBC,train
7E0B8362,author_write_paper,7DEAE1B7,train
7E0A2F08,paper_cite_paper,7346CADE,train
7FFB9CBD,paper_in_venue,465F7C62,train
583C586C,paper_in_domain,0069F27F,train
7EF900A3,author_write_paper,7EEF923D,train
78B202E9,paper_in_domain,001D52B5,train
75FEEBDA,author_write_paper,7E2C016F,train
8080E25D,author_write_paper,7A90E56B,train
7CF754AE,author_write_paper,801985B8,train
73196E49,author_write_paper,5BF28BEC,train
7EB628DE,author_write_paper,804B5947,train
7C473058,paper_in_domain,028649F0,train
7F301317,paper_in_venue,46A05BB0,train
7CC1A729,author_write_paper,75743E64,train
7C561D22,paper_in_domain,213A570A,train
81776347,paper_in_venue,43319DD4,train
7F9E334D,author_write_paper,803A05A6,train
7EB3CE9A,paper_in_venue,43319DD4,train
76ABDEB1,paper_in_venue,465F7C62,train
7F85E843,author_in_affiliation,00FF56A8,train
81981620,author_in_affiliation,07679147,train
7EC4E2C5,paper_in_domain,00802669,train
810F6068,paper_in_venue,46DAB993,train
816E0A50,paper_in_domain,05FD39C4,train
0D3ED27D,author_write_paper,5C37F942,train
8057739B,paper_in_domain,0B0E8F67,train
7FC33699,author_write_paper,7E126A7F,train
04683B2F,paper_in_domain,05FD39C4,train
80BE620B,author_write_paper,800FD8B4,train
80E2CF0C,author_in_affiliation,0352694C,train
80AB4023,author_write_paper,8107F877,train
776105CF,paper_in_domain,0B4BAAAB,train
5D06C8A1,author_write_paper,7F175671,train
09DD7754,author_in_affiliation,0B002509,train
7BEF2B35,author_in_affiliation,04756336,train
7DB09676,paper_in_domain,0271BC14,train
816C6F11,author_in_affiliation,08EF476D,train
8154D286,paper_in_domain,008782E9,train
7DAC4331,paper_in_domain,0724DFBA,train
70CBB7CD,paper_in_domain,044C4B4C,train
7E7B3F3F,author_write_paper,7D910D0C,train
7D4D7533,author_in_affiliation,0477FFD3,train
7E29B025,paper_in_domain,008782E9,train
7EE36B30,paper_cite_paper,59601090,train
5BCFAD95,paper_cite_paper,80A4C715,train
0B899195,author_write_paper,75E928D1,train
7F56AAB2,paper_in_venue,4607C954,train
7D18B400,paper_in_domain,047CE770,train
7DB54482,author_write_paper,7F3198BA,train
7C4C2B3B,paper_cite_paper,587F577A,train
8128C791,paper_in_domain,02C6B278,train
814FEDA0,paper_in_domain,004E594E,train
7C7C4D64,paper_cite_paper,771ACBAD,train
63041629,paper_in_domain,00BB2E8D,train
7874AC92,author_write_paper,80887D53,train
816F627B,paper_in_domain,0AFC28A7,train
7EC8F39A,author_write_paper,7C45FCBC,train
78A1A8E6,author_write_paper,7BAB3FE8,train
8111F319,paper_cite_paper,8077B2DE,train
7293FC10,author_write_paper,6C41E4D4,train
5DCC8B62,paper_in_venue,47CCD465,train
7E24EC84,author_write_paper,7D27CD5C,train
58FC6563,paper_in_domain,0A7DBC5D,train
7B034C0A,paper_cite_paper,7F1166EE,train
7F777DB0,paper_in_domain,072CC0F9,train
7E23FD1A,paper_in_domain,02A1BFD4,train
7F61F4F8,paper_in_domain,056DA3AD,train
7E9F8F3F,paper_in_domain,007084E5,train
77D1985F,author_in_affiliation,0966B229,train
7D261370,author_write_paper,7EC314E3,train
80A90A63,author_write_paper,77D6F439,train
810B4A93,author_in_affiliation,4CE6FC2D,train
2605C288,author_write_paper,8121C202,train
7E15AD1B,author_write_paper,7E302A01,train
80731A3F,paper_in_domain,05D05EDF,train
803A2B44,paper_cite_paper,7EEF5B25,train
801C49CF,paper_in_domain,020298BB,train
815FA67B,paper_in_domain,093C4716,train
7FF73B2E,paper_in_venue,45FFFB88,train
750C61EA,paper_in_domain,04340B7F,train
7DE5BE55,paper_in_domain,02D958F8,train
8153A7EB,paper_cite_paper,7B7D6147,train
7D0390EF,paper_cite_paper,7FB4861E,train
5EBFFB9D,paper_in_venue,47C39427,train
80530CCD,paper_in_domain,01E7DD16,train
7EE3DD56,paper_in_domain,01DCF91B,train
7D6933E7,paper_in_domain,0A1F05C8,train
7EC85489,paper_in_domain,0667AC6E,train
7EC41183,paper_cite_paper,5E460049,train
7E23377B,paper_cite_paper,6E40A1A0,train
7DDDFE30,paper_cite_paper,5D5EE321,train
7ACDE861,paper_cite_paper,7BA595A1,train
80FF9D4C,paper_in_venue,46A05BB0,train
80A2C0CA,paper_in_domain,05590803,train
801FDDAB,author_in_affiliation,05C86094,train
7D9092E0,paper_in_domain,047AEE7D,train
7DAE1455,paper_in_domain,0765A2E4,train
771B1C55,paper_in_domain,0A23FD55,train
79E74F4C,author_write_paper,806BDA49,train
7E611C96,author_write_paper,7F015071,train
7353AB00,paper_in_domain,076BC823,train
7F33F805,paper_in_domain,05D05EDF,train
7F14B519,author_in_affiliation,09630970,train
7F06BE92,paper_in_domain,0C51D023,train
7E691842,paper_in_domain,0AAB07DF,train
805E751D,paper_in_domain,09064767,train
753B8644,paper_in_venue,43FD776C,train
7D48A99A,paper_in_domain,0004C188,train
80A2F973,paper_in_venue,43319DD4,train
025ED93C,author_write_paper,80922C1F,train
84BF9A97,author_in_affiliation,0815134D,train
7ADA3BFF,paper_in_domain,0C093D35,train
71D07969,paper_in_domain,01B1E4E6,train
767E699B,paper_in_domain,0C610875,train
7D52F9F2,paper_in_domain,0B88F451,train
7FBD9F19,author_in_affiliation,0349EE07,train
7EBF96CA,author_write_paper,7D04722B,train
7ECE9285,paper_in_domain,0109C8DF,train
80A2F973,paper_in_domain,030CC264,train
7EE82611,paper_in_domain,0322F49A,train
7CF7EA20,paper_in_domain,06545253,train
856DE6BF,author_write_paper,813ACC77,train
84DAAB51,author_write_paper,80309D62,train
0FB6C646,author_in_affiliation,0B08755E,train
7E56196A,author_write_paper,75D262B7,train
5F521B5F,paper_in_venue,465F7C62,train
7FC0EB43,paper_in_domain,0724DFBA,train
7E8A6E47,author_in_affiliation,05B090CE,train
7F25034C,author_write_paper,81149A7D,train
291461F7,author_write_paper,7EB5E5E7,train
0AEC6FE2,author_in_affiliation,4F872588,train
27DC87D1,author_in_affiliation,03FD8454,train
5BCFAD95,paper_in_domain,0351C20A,train
753B70EF,paper_in_domain,096A7997,train
7E4DA2B1,author_write_paper,7DE9F072,train
7D6B1173,author_write_paper,7E1BFC9D,train
7D8C165F,paper_in_venue,43319DD4,train
8100A8C1,paper_in_domain,094410C0,train
7CAE85B8,paper_in_domain,094A0611,train
7F00D79A,author_in_affiliation,07CA5884,train
7E9A79F8,paper_in_domain,000D0DDA,train
751A4E3D,author_write_paper,5EEFFAC5,train
7DA5EAC4,author_write_paper,7EB502E3,train
7D800891,paper_in_domain,091CB999,train
7D6444FA,paper_in_domain,08181D6E,train
7518DA52,paper_in_domain,0496747A,train
7BAB3FE8,paper_in_venue,460A7036,train
813FDD1B,paper_cite_paper,7F418AAE,train
7EDB916C,paper_in_domain,0650B2E2,train
7D7323B5,paper_cite_paper,7E56B8CD,train
760A7C17,paper_in_venue,4607C954,train
7B8C256B,paper_cite_paper,80D43CF8,train
7EAA8442,author_in_affiliation,4FF45383,train
784CC3C6,paper_in_domain,01BC623A,train
0BD0F9AA,paper_in_domain,096A7997,train
63B612C9,paper_in_domain,1FFF546D,train
7EF84BEE,author_write_paper,7A9F7E8A,train
850C9E6D,author_in_affiliation,4E8AC000,train
7B459A63,paper_cite_paper,79BABCCB,train
8038BAD9,paper_in_domain,0B88F451,train
10905C73,author_in_affiliation,05B090CE,train
7F88BB86,author_write_paper,80A2C1E3,train
7EB77038,paper_in_venue,43319DD4,train
22424BB0,author_write_paper,089CB047,train
818734CD,author_write_paper,7F940572,train
7D7E73C7,paper_in_domain,0313D7E3,train
7DD9DD48,author_in_affiliation,099D876D,train
7613AC6E,paper_in_domain,0667AC6E,train
11BA75DA,author_write_paper,7D567B33,train
7C31879C,author_write_paper,7CF1BF39,train
7F53C30B,paper_in_domain,023AC02B,train
84AC71A1,author_write_paper,6D0CD8C1,train
7F55452D,paper_cite_paper,8118A037,train
7EF44B58,paper_in_domain,02C861D2,train
5F3D4CF4,paper_in_venue,47C39427,train
8138D34C,paper_in_venue,46DAB993,train
77E253D0,paper_in_domain,079208FE,train
7F56C678,paper_in_domain,00863DF2,train
7E3A2E7E,paper_in_domain,009B0ED0,train
13A1E7B7,author_write_paper,5DCC8B62,train
82B817C0,author_write_paper,7E096187,train
7F89635B,paper_cite_paper,7D1FE6B8,train
814EC56C,paper_in_venue,463119A6,train
7FCBE424,paper_in_domain,0917F747,train
7A28E288,author_write_paper,7D0A7E94,train
0F449D06,author_write_paper,7EA59625,train
7E4AF86C,author_write_paper,7FCDA0AF,train
793A446A,paper_in_domain,097C6C78,train
7F0CB66C,author_in_affiliation,007B93A0,train
042C0414,paper_in_domain,01B2BA4A,train
0E9D06B5,author_write_paper,793EF8EC,train
7F96093B,paper_cite_paper,5D5EE321,train
59BCCAFB,paper_cite_paper,7346CADE,train
7675FC38,author_write_paper,64A02CD8,train
7EB0740B,paper_in_domain,01C0B51A,train
79C96822,paper_in_domain,08DCD38B,train
7EF835BD,paper_in_domain,046A2272,train
7CB11BCD,author_in_affiliation,4D5D795C,train
59038A0E,paper_in_domain,031B04B3,train
803E8DAE,paper_in_venue,45701BF3,train
7C561D22,paper_in_venue,4558D729,train
7F651E65,paper_in_domain,034D987E,train
807B56D6,author_write_paper,80D3E7D2,train
7905A176,author_write_paper,7EC4E2C5,train
804D537A,paper_in_venue,4607C954,train
0C915F07,author_write_paper,7FD9C2D3,train
015CE7A3,author_write_paper,7D683607,train
235F9431,author_write_paper,7DEA7810,train
7F0B3213,paper_in_domain,0765A2E4,train
80822E44,paper_in_domain,02A4F85A,train
4C430521,author_in_affiliation,083839C7,train
5C0E58AC,paper_in_domain,04C13974,train
7EC48F09,author_in_affiliation,0653F611,train
7D23EA9A,paper_in_domain,0AB78768,train
7917526A,paper_in_domain,06545253,train
7FA42A15,paper_in_domain,064B808A,train
85BA89D3,author_write_paper,7EEF923D,train
80D9C0A8,author_in_affiliation,0966B229,train
099CC839,author_write_paper,80D3D454,train
7DE565CA,author_write_paper,7F3A0A73,train
7F305224,paper_cite_paper,063F0137,train
7EB502E3,paper_in_domain,01E7DD16,train
77B8181C,author_in_affiliation,0899B641,train
7F277DCC,paper_cite_paper,7D9FDD83,train
7B95CAF1,paper_in_venue,460A7036,train
7D587B4F,author_in_affiliation,04756336,train
7F34FB79,paper_in_domain,0876508D,train
808C27B6,author_write_paper,7E25B82E,train
789E17A6,author_in_affiliation,04BE3F72,train
7AD55B4F,author_write_paper,7B093FD2,train
7D2CAF6D,paper_in_domain,0322F49A,train
6187D68E,paper_in_venue,43319DD4,train
7F182AA8,paper_in_domain,040CE43B,train
81442954,author_in_affiliation,4CE6FC2D,train
7DBEC0F2,paper_in_domain,085765D0,train
8485680D,author_in_affiliation,4F10C1EB,train
7EA267F6,author_write_paper,6352717D,train
7CFA0F26,paper_cite_paper,7B6DB2E1,train
7557C5F5,author_in_affiliation,05282E0D,train
7DE53405,author_write_paper,795CE6B8,train
7F015071,paper_cite_paper,0A80736C,train
8164EAA0,author_in_affiliation,0477FFD3,train
7FD78E52,author_in_affiliation,0134B592,train
58356A8B,paper_in_domain,071CB89E,train
0AE23415,paper_in_domain,0BB3EC21,train
7BFAF547,paper_in_domain,0271BC14,train
7BBA4F8C,paper_in_domain,000B4A2A,train
16353250,author_write_paper,80E0B948,train
7BA73757,author_in_affiliation,07C34834,train
7D6D8C53,paper_in_domain,065950AA,train
85B4BC01,author_in_affiliation,4FF45383,train
81423104,paper_in_domain,0801842D,train
7FF14CB4,paper_in_venue,43319DD4,train
801C69C4,paper_cite_paper,80AC0D32,train
7E6E3CAB,author_write_paper,7D447915,train
7F504B15,author_in_affiliation,09E3EE34,train
7E931F3B,paper_in_domain,04D6E5C4,train
6C9D476F,paper_cite_paper,7F8B1C00,train
7E4FC65B,paper_in_venue,468A7487,train
759DBA1F,author_in_affiliation,0AE14045,train
5DEFECFE,paper_in_domain,020298BB,train
7EFF5D95,paper_in_domain,0BC8047E,train
5C541F00,paper_in_domain,085765D0,train
7D505EA3,paper_cite_paper,80E48B8C,train
5B761DC8,paper_in_domain,0A5C018E,train
79227CB0,paper_in_domain,07868074,train
7E2E34D6,paper_cite_paper,7FBBB795,train
66A903A4,paper_cite_paper,708752B8,train
7D692F78,author_in_affiliation,0477FFD3,train
5EB370D0,paper_in_domain,05FD39C4,train
7784F218,paper_in_domain,0599B3AE,train
7B0B2DD9,paper_in_domain,0068640A,train
0F110D46,author_in_affiliation,0728F66E,train
7CFA0F26,paper_cite_paper,7DA7DD97,train
814FDEF1,paper_cite_paper,80BBC2B6,train
7D7C4109,paper_in_domain,0A0F4889,train
06AAC03D,paper_in_domain,007AAA53,train
7FAE0808,paper_in_domain,077305FA,train
7D999460,paper_in_venue,45701BF3,train
0FD74A48,paper_in_domain,0ADA588F,train
80395099,paper_in_domain,0AAB07DF,train
7EFA9393,paper_in_domain,03C7F3B1,train
7DCD4F2D,author_in_affiliation,0BF48E84,train
7BAF736D,paper_in_venue,4566232D,train
7E6A9684,paper_in_domain,019EC1A3,train
80559E4C,paper_in_domain,047CE770,train
7DDCAED3,author_in_affiliation,4FF45383,train
120F6237,author_write_paper,59A6A090,train
7E1885C4,paper_in_domain,0520D581,train
7E4A5AA2,paper_in_domain,0004C188,train
81664E2D,paper_in_domain,0029D7DC,train
7E808425,author_write_paper,8069E880,train
7EB4A171,paper_in_domain,01B1E4E6,train
7681B273,author_write_paper,8076F0DE,train
7EDB916C,paper_cite_paper,77E7CCFA,train
7F0E8FDA,paper_cite_paper,7E62D734,train
7F74558D,author_in_affiliation,0A1AB335,train
7D750A56,paper_in_venue,43FD776C,train
7EBC1962,paper_in_domain,01675530,train
7E3CDAAA,author_write_paper,7A830088,train
86386A02,author_write_paper,0FD74A48,train
7D94E3AC,paper_cite_paper,5AD185B2,train
807D8D59,author_write_paper,816B9993,train
7D051D4C,paper_cite_paper,801478AD,train
07399BB2,paper_in_domain,0380CEFD,train
0751CEB2,paper_in_domain,092289D0,train
7F256469,paper_in_domain,071DF995,train
7CF4CE10,author_write_paper,7B9ACB70,train
78137420,paper_in_domain,07DDD9A1,train
75341564,paper_in_venue,465F7C62,train
7E62D17F,paper_in_domain,090D73E1,train
051AF599,author_write_paper,7DAEFB89,train
862999A9,author_in_affiliation,05A45DE2,train
76A0094C,paper_in_domain,094A0611,train
7A90E56B,paper_in_domain,06F8141D,train
7F8038BA,author_write_paper,7D2B8134,train
8094B122,author_in_affiliation,031C31BE,train
802B6BFA,author_write_paper,7DABFB67,train
0FB992A4,author_write_paper,7D83C37F,train
80A853E8,paper_in_domain,0B0A0C34,train
05039512,paper_in_domain,04257172,train
7E533F1A,paper_in_domain,028649F0,train
753DC597,paper_cite_paper,7DAACFDE,train
8172E641,paper_cite_paper,81101633,train
8590EC4D,author_in_affiliation,01A842AA,train
8026929D,author_write_paper,7D7F9003,train
7B7CCE9B,paper_in_venue,460A7036,train
7FF1367E,paper_in_domain,047CE770,train
7CEA051B,paper_in_domain,05829E30,train
7F914D98,paper_in_domain,02E7EA7B,train
80F4891E,paper_in_venue,43319DD4,train
82B6E3A8,author_in_affiliation,4F10C1EB,train
7DFAC4DE,paper_in_domain,04625E4E,train
7F29EFD0,author_write_paper,80587BD9,train
80597819,paper_cite_paper,7EF5B456,train
7BE0990B,author_in_affiliation,001C3B8F,train
62B8C0B1,author_write_paper,7E15EE04,train
5B81BB30,paper_cite_paper,7F59D517,train
7BA6D12B,paper_in_venue,43FD776C,train
787B66D4,author_write_paper,7E18594E,train
7DBB44AB,paper_in_domain,06F54AFB,train
7C938085,paper_in_domain,1EA11BEA,train
8108A013,author_write_paper,06AAC03D,train
7F3EC696,paper_in_venue,45701BF3,train
5D5EE321,paper_in_domain,0383DEC0,train
81745908,paper_in_domain,076BC823,train
815694AE,author_write_paper,7F82AEB3,train
800ACB20,paper_in_venue,45701BF3,train
7DADBDAE,paper_in_domain,03365AB6,train
09F30DE4,author_write_paper,5CE6A935,train
7F1CC0AD,author_in_affiliation,04BEE6D7,train
7F65FB9C,paper_in_venue,460A7036,train
5B4392E8,author_write_paper,58F52152,train
765C258B,author_in_affiliation,05B22A46,train
7E6739BD,paper_in_venue,43ABF249,train
7E8EA464,paper_cite_paper,80F62409,train
713ABD9A,paper_in_domain,031FE2B9,train
7F53AABF,author_write_paper,7D501DED,train
7E1DB5CE,paper_in_domain,0019729E,train
7AB01072,author_write_paper,7D0B2DC6,train
768042B4,paper_cite_paper,7FB4861E,train
80D84EE9,author_write_paper,0834D1CE,train
7E6954F7,author_in_affiliation,0653F611,train
80938E8B,paper_cite_paper,7EEE947A,train
7F394EFC,author_in_affiliation,0477FFD3,train
8104B3B2,paper_in_domain,03726BFA,train
78876C61,paper_in_domain,008782E9,train
759D5FCF,author_write_paper,7353AB00,train
7F1EA2EA,paper_in_domain,03A7CAA6,train
7EA8DB76,paper_cite_paper,5BCCE789,train
7D11E2C7,paper_in_domain,009B0ED0,train
82DE9CF3,author_in_affiliation,4CE6FC2D,train
7D196BFA,paper_in_domain,0AAB07DF,train
772A6B22,author_write_paper,79C7009B,train
7D9CC37C,paper_cite_paper,7DEAE1B7,train
737E9DA5,paper_in_domain,0130AA0E,train
7F8038BA,author_write_paper,791B2A2D,train
83507285,author_write_paper,80EF69BC,train
7E75CE02,paper_in_domain,00BB2E8D,train
77A04E5D,paper_in_venue,4558D729,train
2818B2C8,author_write_paper,7D33FE70,train
6260B523,paper_cite_paper,594D8C14,train
